video_id,title,upload_date,views,likes,duration,video_type,video_url
PmJMXxyDoVE,"🎊💃🥁सफ़लता का जश्‍न..JEE Advanced 2023: Matrix के मयंक को मिली AIR 26,टॉप 500 में 4, 523+ selections!",2023-06-21T13:39:07Z,1174,39,0:26,Short,https://www.youtube.com/watch?v=PmJMXxyDoVE
qzQwkfwi8bA,"🎊💃🥁सफ़लता का जश्‍न..JEE Advanced 2023: Matrix के मयंक को मिली AIR 26,टॉप 500 में 4, 523+ selections!",2023-06-21T11:42:00Z,2684,62,0:19,Short,https://www.youtube.com/watch?v=qzQwkfwi8bA
LQRnkED7ojQ,"🎊💃🥁सफ़लता का जश्‍न..JEE Advanced 2023: Matrix के मयंक को मिली AIR 26,टॉप 500 में 4, 523+ selections!",2023-06-20T15:21:03Z,3225,186,0:23,Short,https://www.youtube.com/watch?v=LQRnkED7ojQ
6O8HLzqWeBA,ऐतिहासिक सफ़लता: Matrix के मयंक ने AIR 26 प्राप्त कर JEE Advanced 2023 में पहला सीकर टॉपर बना!,2023-06-20T12:59:13Z,205,1,2:39,Video,https://www.youtube.com/watch?v=6O8HLzqWeBA
Vn739Vgofno,"🎊💃🎶Celebrating success (AIR 26, 1st Sikar Topper from Matrix) in JEE Advanced 2023 Result! #shorts",2023-06-20T11:28:59Z,2527,129,0:45,Short,https://www.youtube.com/watch?v=Vn739Vgofno
wmGai_UMeyg,"👑 4 Matrix Students Crowned with Success in JEE Advanced 2023, secured top ranks at All India Level!",2023-06-19T14:42:32Z,1017,26,0:32,Short,https://www.youtube.com/watch?v=wmGai_UMeyg
8N7oYZtF67w,🎤Press conference on successful results in JEE Advanced 2023 was organized at Matrix! #shortsviral,2023-06-19T13:25:22Z,1095,21,0:34,Short,https://www.youtube.com/watch?v=8N7oYZtF67w
T89C6PHk1lY,"🎊💃🎶Celebrating success (AIR 26, 1st Sikar Topper from Matrix) in JEE Advanced 2023 Result! #shorts",2023-06-19T11:13:40Z,4232,241,0:32,Short,https://www.youtube.com/watch?v=T89C6PHk1lY
xVODmj_9ORo,"🎊💃🎶Celebrating success (AIR 26, 1st Sikar Topper from Matrix) in JEE Advanced 2023 Result! #shorts",2023-06-19T08:46:48Z,8409,309,0:58,Short,https://www.youtube.com/watch?v=xVODmj_9ORo
vrxK-1STOwg,JEE Advanced 2023 में AIR 26 मिलने पर कैसा था मयंक का Reaction? The moment of Success in IIT JEE!,2023-06-18T12:37:05Z,223,2,1:01,Video,https://www.youtube.com/watch?v=vrxK-1STOwg
HFTycPfIU3k,"AIR 26 JEE Adv’23! Mayank tops JEE Adv & Main (100%ile, AIR 34 Gen) | By Matrix JEE",2023-06-18T06:51:39Z,1318,14,13:30,Video,https://www.youtube.com/watch?v=HFTycPfIU3k
f6s-qbVhq_0,"10th/12th में 67% के बाद भी IIT में Selection? Selection in IIT with Less than 75% in 10th/12th,how?",2023-06-17T13:49:56Z,32177,654,21:57,Video,https://www.youtube.com/watch?v=f6s-qbVhq_0
akjhXqE4RTo,IAS Aakip Khan identified potential of becoming an IAS at the time of IIT JEE Preparation Matrix JEE,2023-06-08T13:58:34Z,465,2,22:47,Video,https://www.youtube.com/watch?v=akjhXqE4RTo
QmIcO4s1oaM,Getting NIT with 12th? Should you do IIT JEE Preparation Again in the hope of IIT?│ Matrix JEE,2023-06-05T13:31:52Z,308,12,23:51,Video,https://www.youtube.com/watch?v=QmIcO4s1oaM
n3KeUkt3hpw,👍All the Best for JEE Advanced 2023 from Matrix JEE | Matrix Sikar,2023-06-03T05:58:12Z,56,0,5:53,Video,https://www.youtube.com/watch?v=n3KeUkt3hpw
rVZN5_e1T88,Why IIT JEE Aspirants dominate the IAS Exam also? Creation of IAS success stories! | Matrix JEE,2023-06-02T12:43:51Z,221,5,14:07,Video,https://www.youtube.com/watch?v=rVZN5_e1T88
HFpd18-l370,"JEE Advanced 2023 Exam Day: All important instructions, guidelines and valuable advice | Matrix JEE",2023-06-01T13:00:44Z,111,2,10:46,Video,https://www.youtube.com/watch?v=HFpd18-l370
INbZS522YYw,"🚀Matrix's #JEEMain2023Result: Highest in Sikar once again!! 100 Percentiles, AIR 34 #viral #shorts",2023-05-12T08:06:52Z,762,14,1:00,Short,https://www.youtube.com/watch?v=INbZS522YYw
WJba7AzSp1w,#AshokGehlot जी राजस्थान का संचालन करने के साथ परिवार को कैसे समय दे पाते हैं? #Sikar #viral #shorts,2023-05-06T08:07:33Z,1486,35,0:50,Short,https://www.youtube.com/watch?v=WJba7AzSp1w
kClSDlj-1ng,Matrix's JEE Main 2023 Result: Toppers & All India Ranks Discussion!! | Matrix JEE,2023-05-05T09:11:04Z,167,2,3:25,Video,https://www.youtube.com/watch?v=kClSDlj-1ng
ZJ2gYtvR8GA,मुख्यमंत्री #AshokGehlot जी ने Matrix की छात्रा से पूछा उसके लक्ष्य के बारे में! #shorts #viral,2023-05-02T12:40:25Z,1891,17,0:22,Short,https://www.youtube.com/watch?v=ZJ2gYtvR8GA
1ZW9C8plp4g,#CMAshokGehlot Ji को भी Maths से डर लगता था? जब #MATRIX की छात्रा अक्षरा सिंह ने उनसे पूछा यह सवाल!,2023-04-29T14:39:52Z,2605,41,0:58,Short,https://www.youtube.com/watch?v=1ZW9C8plp4g
iNT5X0-ys54,"💯100%ile, All India Topper, JEE Main 2023 Session 1 best scorer with 295/300 marks!",2023-03-16T11:50:10Z,810,20,0:56,Short,https://www.youtube.com/watch?v=iNT5X0-ys54
9Oo-pe868nE,Matrix's 5 stars shined in JEE Main 2023 Session 1 all with 12th! | #100Percentile | Matrix JEE,2023-02-24T09:30:08Z,69,0,2:03,Video,https://www.youtube.com/watch?v=9Oo-pe868nE
oTwMJABtdnk,"Victory Celebration of 100%ile, All India Topper, Sikar Toppers, & highest selections @Matrix Sikar!",2023-02-12T07:35:48Z,1862,33,0:30,Short,https://www.youtube.com/watch?v=oTwMJABtdnk
MNiiL9k9S4Y,"100 percentiler, JEE Main 2023 Session 1 Topper, Mayank Soni made headlines in all news!",2023-02-09T13:17:57Z,107,0,3:43,Video,https://www.youtube.com/watch?v=MNiiL9k9S4Y
